filename,width,height,class,xmin,ymin,xmax,ymax
1072.jpg,854,480,cow,1,177,132,475
1072.jpg,854,480,cow,186,211,410,480
905.jpg,854,480,cow,312,135,786,266
905.jpg,854,480,cow,212,193,853,478
1046.jpg,854,480,cow,3,98,662,480
290.jpg,854,480,cow,148,171,519,472
136.jpg,854,480,cow,494,156,741,477
991.jpg,854,480,cow,1,53,644,477
717.jpg,854,480,cow,277,123,527,480
282.jpg,854,480,cow,55,168,545,474
269.jpg,854,480,cow,168,59,463,410
656.jpg,640,360,cow,1,46,460,360
932.jpg,854,480,cow,1,64,626,480
686.jpg,640,360,cow,105,1,529,272
890.jpg,854,480,cow,363,98,615,449
890.jpg,854,480,cow,516,153,840,474
15.jpg,640,360,cow,186,93,342,251
406.jpg,1280,720,cow,646,176,1132,704
133.jpg,854,480,cow,424,140,653,475
76.jpg,854,480,cow,343,206,392,353
569.jpg,854,480,cow,349,152,593,305
257.jpg,854,480,cow,136,221,551,477
904.jpg,854,480,cow,304,129,603,258
904.jpg,854,480,cow,272,174,838,478
621.jpg,1280,720,cow,457,216,1067,656
621.jpg,1280,720,cow,463,170,766,470
2.jpg,640,360,cow,1,108,207,319
46.jpg,854,480,cow,275,236,478,429
501.jpg,854,480,cow,173,132,508,339
75.jpg,854,480,cow,297,209,520,379
901.jpg,854,480,cow,274,44,588,192
901.jpg,854,480,cow,310,96,850,474
655.jpg,640,360,cow,4,1,628,360
189.jpg,854,480,cow,404,132,816,473
805.jpg,854,480,cow,315,87,763,480
926.jpg,854,480,cow,354,11,697,480
926.jpg,854,480,cow,2,73,353,480
1186.jpg,854,480,cow,541,149,627,317
1142.jpg,854,480,cow,338,116,652,471
418.jpg,854,480,cow,315,229,479,418
1108.jpg,854,480,cow,1,136,367,478
595.jpg,1280,720,cow,531,239,699,368
790.jpg,854,480,cow,353,137,459,233
790.jpg,854,480,cow,84,154,361,477
297.jpg,854,480,cow,343,210,722,476
684.jpg,640,360,cow,449,140,570,292
684.jpg,640,360,cow,255,129,363,238
77.jpg,854,480,cow,228,198,376,319
778.jpg,854,480,cow,375,149,451,275
860.jpg,854,480,cow,137,25,731,373
860.jpg,854,480,cow,414,103,854,480
461.jpg,854,480,cow,399,212,537,366
499.jpg,854,480,cow,202,165,497,370
172.jpg,854,480,cow,186,63,558,480
990.jpg,854,480,cow,1,47,630,477
535.jpg,854,480,cow,252,184,387,275
1233.jpg,854,480,cow,297,258,373,379
818.jpg,854,480,cow,4,236,490,480
818.jpg,854,480,cow,505,167,846,471
827.jpg,854,480,cow,252,166,852,474
530.jpg,854,480,cow,185,38,493,313
415.jpg,1280,720,cow,532,239,716,339
415.jpg,1280,720,cow,735,231,968,319
415.jpg,1280,720,cow,742,294,968,440
776.jpg,854,480,cow,438,137,500,254
1198.jpg,854,480,cow,3,102,279,448
1198.jpg,854,480,cow,596,91,734,362
1198.jpg,854,480,cow,737,66,845,426
557.jpg,854,480,cow,569,218,852,432
1206.jpg,854,480,cow,251,194,610,425
88.jpg,854,480,cow,246,211,395,338
1096.jpg,854,480,cow,3,129,593,463
914.jpg,854,480,cow,324,191,560,478
914.jpg,854,480,cow,505,198,850,476
336.jpg,854,480,cow,2,214,321,332
1250.jpg,854,480,cow,269,254,425,434
973.jpg,854,480,cow,234,122,565,263
973.jpg,854,480,cow,4,225,820,480
160.jpg,854,480,cow,427,162,781,477
893.jpg,854,480,cow,307,85,559,447
893.jpg,854,480,cow,431,136,839,468
1153.jpg,854,480,cow,1,149,485,479
613.jpg,1280,720,cow,598,124,1278,712
613.jpg,1280,720,cow,504,3,1118,375
613.jpg,1280,720,cow,336,1,523,401
994.jpg,854,480,cow,1,84,587,477
478.jpg,854,480,cow,219,123,487,356
201.jpg,854,480,cow,93,78,395,475
292.jpg,854,480,cow,143,175,700,474
802.jpg,854,480,cow,349,180,744,479
135.jpg,854,480,cow,430,187,649,480
44.jpg,854,480,cow,273,221,484,344
287.jpg,854,480,cow,164,223,439,480
1267.jpg,854,480,cow,4,123,284,426
575.jpg,854,480,cow,314,132,441,270
497.jpg,854,480,cow,384,157,689,356
168.jpg,854,480,cow,167,180,437,480
1245.jpg,854,480,cow,344,121,744,420
410.jpg,1280,720,cow,259,360,340,480
410.jpg,1280,720,cow,382,355,615,533
410.jpg,1280,720,cow,594,315,739,456
149.jpg,854,480,cow,149,94,522,475
1230.jpg,854,480,cow,469,277,721,478
1125.jpg,854,480,cow,60,89,251,480
1125.jpg,854,480,cow,257,85,686,462
821.jpg,854,480,cow,193,109,842,468
999.jpg,854,480,cow,451,193,795,474
469.jpg,854,480,cow,462,154,598,319
421.jpg,854,480,cow,302,182,372,261
100.jpg,854,480,cow,318,213,468,339
826.jpg,854,480,cow,185,135,845,480
916.jpg,854,480,cow,300,166,536,478
916.jpg,854,480,cow,523,184,849,477
460.jpg,854,480,cow,504,151,648,302
965.jpg,854,480,cow,1,165,675,480
389.jpg,1280,720,cow,564,132,820,708
5.jpg,640,360,cow,69,96,389,323
214.jpg,854,480,cow,450,90,850,475
906.jpg,854,480,cow,321,167,848,292
906.jpg,854,480,cow,269,224,854,480
1261.jpg,854,480,cow,3,184,86,478
1261.jpg,854,480,cow,451,135,508,259
1261.jpg,854,480,cow,645,162,749,382
1106.jpg,854,480,cow,1,135,543,456
53.jpg,854,480,cow,307,187,522,389
205.jpg,854,480,cow,4,204,596,475
918.jpg,854,480,cow,1,161,425,480
528.jpg,854,480,cow,548,76,842,317
428.jpg,854,480,cow,2,211,207,434
428.jpg,854,480,cow,389,180,441,272
956.jpg,854,480,cow,85,70,629,480
200.jpg,854,480,cow,177,147,497,475
1148.jpg,854,480,cow,1,118,375,477
1221.jpg,854,480,cow,348,66,538,447
810.jpg,854,480,cow,200,122,853,479
850.jpg,854,480,cow,156,3,470,240
850.jpg,854,480,cow,373,5,844,480
937.jpg,854,480,cow,1,70,608,478
213.jpg,854,480,cow,475,166,834,474
192.jpg,854,480,cow,303,118,614,476
592.jpg,1280,720,cow,511,214,608,281
592.jpg,1280,720,cow,595,219,668,321
547.jpg,854,480,cow,507,82,726,294
369.jpg,854,480,cow,1,189,445,480
619.jpg,1280,720,cow,338,119,746,534
619.jpg,1280,720,cow,492,214,1280,593
594.jpg,1280,720,cow,521,233,614,302
594.jpg,1280,720,cow,621,242,681,381
203.jpg,854,480,cow,3,104,368,478
649.jpg,640,360,cow,273,90,428,234
1129.jpg,854,480,cow,5,146,534,480
1129.jpg,854,480,cow,509,104,755,325
702.jpg,854,480,cow,291,125,459,449
689.jpg,640,360,cow,6,1,427,287
1271.jpg,854,480,cow,41,116,467,443
447.jpg,854,480,cow,367,188,436,292
18.jpg,640,360,cow,238,95,386,164
10.jpg,640,360,cow,17,81,263,315
272.jpg,854,480,cow,216,64,646,402
506.jpg,854,480,cow,172,105,453,320
654.jpg,640,360,cow,68,1,640,350
146.jpg,854,480,cow,365,133,601,477
359.jpg,854,480,cow,170,173,556,477
407.jpg,1280,720,cow,384,212,787,710
1162.jpg,854,480,cow,1,111,150,339
922.jpg,854,480,cow,433,54,765,480
922.jpg,854,480,cow,1,113,486,475
319.jpg,854,480,cow,294,242,447,480
137.jpg,854,480,cow,503,152,740,480
399.jpg,1280,720,cow,777,138,1197,704
1165.jpg,854,480,cow,2,44,117,468
1165.jpg,854,480,cow,393,71,831,439
983.jpg,854,480,cow,1,14,578,421
1276.jpg,854,480,cow,86,102,337,345
238.jpg,854,480,cow,233,170,492,477
1043.jpg,854,480,cow,366,143,797,480
479.jpg,854,480,cow,199,157,466,401
233.jpg,854,480,cow,178,224,581,475
132.jpg,854,480,cow,384,196,599,480
372.jpg,854,480,cow,184,2,628,433
1107.jpg,854,480,cow,2,78,540,467
542.jpg,854,480,cow,254,124,536,319
143.jpg,854,480,cow,372,185,630,480
1209.jpg,854,480,cow,341,238,662,443
714.jpg,854,480,cow,381,166,492,366
275.jpg,854,480,cow,84,121,593,468
1094.jpg,854,480,cow,2,107,616,440
1268.jpg,854,480,cow,67,118,342,416
596.jpg,1280,720,cow,529,231,662,358
770.jpg,854,480,cow,464,172,843,473
770.jpg,854,480,cow,309,155,447,271
112.jpg,854,480,cow,273,155,581,462
1220.jpg,854,480,cow,283,40,496,473
788.jpg,854,480,cow,236,224,403,480
525.jpg,854,480,cow,354,102,670,350
310.jpg,854,480,cow,448,259,556,476
1147.jpg,854,480,cow,12,150,519,480
1091.jpg,854,480,cow,2,89,581,431
404.jpg,1280,720,cow,682,181,1156,702
93.jpg,854,480,cow,271,216,419,343
145.jpg,854,480,cow,337,184,566,480
1044.jpg,854,480,cow,24,90,696,479
1042.jpg,854,480,cow,263,98,854,479
936.jpg,854,480,cow,2,78,591,478
661.jpg,640,360,cow,44,157,156,216
661.jpg,640,360,cow,131,103,283,206
661.jpg,640,360,cow,285,58,506,244
899.jpg,854,480,cow,260,56,634,227
899.jpg,854,480,cow,300,108,854,468
1092.jpg,854,480,cow,4,117,643,473
283.jpg,854,480,cow,103,137,556,446
809.jpg,854,480,cow,238,105,844,477
352.jpg,854,480,cow,194,210,526,477
477.jpg,854,480,cow,326,70,594,304
1173.jpg,854,480,cow,4,28,605,478
1173.jpg,854,480,cow,570,22,848,432
348.jpg,854,480,cow,297,221,726,476
558.jpg,854,480,cow,280,123,501,279
699.jpg,854,480,cow,215,132,513,455
454.jpg,854,480,cow,471,167,601,293
660.jpg,640,360,cow,84,160,200,218
660.jpg,640,360,cow,172,115,323,209
660.jpg,640,360,cow,329,61,549,258
953.jpg,854,480,cow,76,69,570,480
307.jpg,854,480,cow,329,244,459,477
513.jpg,854,480,cow,105,171,355,417
1037.jpg,854,480,cow,5,91,610,477
627.jpg,1280,720,cow,786,188,1280,633
627.jpg,1280,720,cow,600,168,915,537
517.jpg,854,480,cow,198,166,528,406
437.jpg,854,480,cow,7,28,854,480
45.jpg,854,480,cow,310,230,490,415
1039.jpg,854,480,cow,1,85,608,473
408.jpg,1280,720,cow,94,159,699,704
797.jpg,854,480,cow,457,100,812,468
1175.jpg,854,480,cow,34,72,281,421
1175.jpg,854,480,cow,415,66,851,385
787.jpg,854,480,cow,212,174,362,480
427.jpg,854,480,cow,195,151,248,247
1074.jpg,854,480,cow,16,203,525,480
1074.jpg,854,480,cow,540,203,780,480
996.jpg,854,480,cow,297,176,662,474
729.jpg,854,480,cow,500,168,848,479
729.jpg,854,480,cow,209,146,379,449
385.jpg,854,480,cow,173,23,671,435
773.jpg,854,480,cow,395,90,698,330
232.jpg,854,480,cow,284,137,716,476
1010.jpg,854,480,cow,38,113,710,478
1225.jpg,854,480,cow,402,142,526,395
59.jpg,854,480,cow,293,212,511,391
754.jpg,854,480,cow,315,148,589,420
398.jpg,1280,720,cow,774,155,1191,711
465.jpg,854,480,cow,381,112,534,271
546.jpg,854,480,cow,509,141,773,358
514.jpg,854,480,cow,467,25,829,293
1122.jpg,854,480,cow,2,140,382,480
30.jpg,854,480,cow,218,176,575,380
1275.jpg,854,480,cow,33,82,335,417
944.jpg,854,480,cow,2,77,218,478
993.jpg,854,480,cow,1,77,586,480
445.jpg,854,480,cow,377,126,451,239
1105.jpg,854,480,cow,1,152,555,474
548.jpg,854,480,cow,155,152,362,364
889.jpg,854,480,cow,300,82,623,247
889.jpg,854,480,cow,424,155,846,475
549.jpg,854,480,cow,178,135,415,347
848.jpg,854,480,cow,237,1,546,199
848.jpg,854,480,cow,426,2,854,466
650.jpg,640,360,cow,292,117,432,265
586.jpg,1280,720,cow,829,274,1274,720
1035.jpg,854,480,cow,8,66,612,459
451.jpg,854,480,cow,450,121,575,240
207.jpg,854,480,cow,4,136,597,475
1214.jpg,854,480,cow,271,250,345,309
1214.jpg,854,480,cow,450,273,615,385
322.jpg,854,480,cow,312,238,491,480
532.jpg,854,480,cow,432,73,732,324
835.jpg,854,480,cow,216,202,526,478
835.jpg,854,480,cow,486,111,845,471
921.jpg,854,480,cow,24,176,435,477
921.jpg,854,480,cow,3,253,201,480
69.jpg,854,480,cow,291,202,543,386
1212.jpg,854,480,cow,298,278,356,331
1212.jpg,854,480,cow,437,292,557,387
583.jpg,1280,720,cow,781,307,1270,718
574.jpg,854,480,cow,223,210,351,351
358.jpg,854,480,cow,179,163,514,479
413.jpg,1280,720,cow,228,245,309,366
413.jpg,1280,720,cow,481,242,599,321
413.jpg,1280,720,cow,508,294,629,367
413.jpg,1280,720,cow,609,315,759,463
413.jpg,1280,720,cow,646,226,756,318
413.jpg,1280,720,cow,739,214,899,438
413.jpg,1280,720,cow,888,218,953,308
1241.jpg,854,480,cow,309,147,682,436
719.jpg,854,480,cow,324,122,812,480
243.jpg,854,480,cow,315,171,499,475
1080.jpg,854,480,cow,5,151,473,477
1080.jpg,854,480,cow,440,197,733,480
883.jpg,854,480,cow,305,92,737,286
883.jpg,854,480,cow,343,166,834,463
82.jpg,854,480,cow,325,202,461,327
119.jpg,854,480,cow,461,125,615,448
915.jpg,854,480,cow,325,171,569,476
915.jpg,854,480,cow,556,175,825,480
148.jpg,854,480,cow,295,186,539,480
323.jpg,854,480,cow,207,204,473,458
1050.jpg,854,480,cow,5,82,672,480
1273.jpg,854,480,cow,15,120,401,422
470.jpg,854,480,cow,194,50,391,235
463.jpg,854,480,cow,342,177,475,338
345.jpg,854,480,cow,248,180,534,406
376.jpg,854,480,cow,348,252,548,478
1141.jpg,854,480,cow,339,78,622,385
1226.jpg,854,480,cow,391,160,514,409
484.jpg,854,480,cow,222,178,506,404
252.jpg,854,480,cow,40,145,263,478
1059.jpg,854,480,cow,67,143,774,480
874.jpg,854,480,cow,243,167,553,473
874.jpg,854,480,cow,524,229,845,480
